base,feature,steerage,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.8,3,2.480209250945046,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.8,4,4.994131268568314,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.8,5,2.8850191115724018,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.8,6,5.998845036553925,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.8,7,5.205437190156294,5.0,5
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.8,8,6.037509143086093,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.5,0,1.99580546306778,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.5,1,1.7896595951976142,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.5,2,4.221070006885825,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.5,3,1.729892201294928,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.5,4,2.856541071361714,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.5,5,1.5305541200852097,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.5,6,5.854507125071288,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.5,7,4.593451674188092,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.5,8,5.8817909722953665,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.3,0,1.9914303444697896,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.3,1,1.3746268332204776,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.3,2,3.67569276414388,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.3,3,1.3267809217060254,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.3,4,2.6867481426527036,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.3,5,1.0754950642386423,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.3,6,5.840079795812841,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.3,7,4.495954380391281,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.3,8,5.9908885597355575,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.2,0,2.0893753581782373,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.2,1,1.3319331467053157,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.2,2,3.835553347642589,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.2,3,1.2808766172764519,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.2,4,2.8848152253460237,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.2,5,1.0412012064697973,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.2,6,5.920222534046719,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.2,7,4.55233583158542,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.2,8,6.127770072492332,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.1,0,2.264225940450828,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.1,1,1.3004944083423273,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.1,2,4.057672971316794,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.1,3,1.2306001383082577,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.1,4,3.169141157854949,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.1,5,1.0279575730934176,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.1,6,6.037005036341493,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.1,7,4.6021959364993705,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",-0.1,8,6.3481435022244055,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.0,0,2.4893327609375597,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.0,1,1.2896268654824001,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.0,2,4.455773655925545,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.0,3,1.215269238380271,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.0,4,3.596951467266684,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.0,5,1.0296054437163156,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.0,6,6.184293286239697,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.0,7,4.682197639971171,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.0,8,6.51859562000638,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.1,0,2.8419559664467204,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.1,1,1.375674938015955,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.1,2,5.010793368397417,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.1,3,1.2940877372354216,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.1,4,4.102717463450476,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.1,5,1.0344726532428372,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.1,6,6.365768205158909,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.1,7,4.924303075050884,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.1,8,6.692977540838773,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.2,0,3.2466279361118944,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.2,1,1.6562900110675494,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.2,2,5.648019861409398,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.2,3,1.4223007593383377,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.2,4,4.9353104287195855,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.2,5,1.0453357819049711,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.2,6,6.505237999674228,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.2,7,5.226802659868976,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.2,8,6.839183016616483,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.3,0,4.148182759919365,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.3,1,2.409811341002488,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.3,2,6.271009227947922,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.3,3,1.730831001042432,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.3,4,6.024863715446276,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.3,5,1.1031743082503285,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.3,6,6.657336805481658,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.3,7,5.8977624332833045,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.3,8,6.936291401246509,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.5,0,6.755960419837935,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.5,1,6.124718411534832,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.5,2,6.695541639482429,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.5,3,5.3645909876609705,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.5,4,6.966573872973467,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.5,5,5.071202931647418,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.5,6,6.922152140170807,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.5,7,6.751504715913909,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.5,8,6.994243213873317,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.8,0,6.794965155416838,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.8,1,6.544559303743104,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.8,2,6.767666068862874,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.8,3,6.6733020168181465,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.8,4,6.89129895174689,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.8,5,6.276431681189724,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.8,6,6.85177952752017,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.8,7,6.655470035829221,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Moral and ethical goodness, virtue, and positive qualities",0.8,8,6.864808041131766,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.8,0,5.96628436860452,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.8,1,4.295002777443793,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.8,2,6.387737999378943,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.8,3,3.583589869304741,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.8,4,6.654822938079494,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.8,5,3.1937956533819967,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.8,6,6.509712806900535,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.8,7,5.555301993696414,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.8,8,6.861793107982258,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.5,0,4.495382322047967,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.5,1,3.1865610837462572,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.5,2,6.740277683448109,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.5,3,2.704418461749356,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.5,4,6.4883220328037465,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.5,5,2.046056889176048,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.5,6,6.7352747823441526,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.5,7,5.725802383688132,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.5,8,6.944472946850177,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.3,0,3.089802875646052,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.3,1,2.52044596985482,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.3,2,6.535956478872791,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.3,3,1.9258684927691065,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.3,4,5.56556886642775,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.3,5,1.4450922670429471,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.3,6,6.7284339018306865,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.3,7,5.566709948028956,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.3,8,6.918786060151972,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.2,0,2.848267431404104,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.2,1,2.0902183819869076,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.2,2,6.039976058200971,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.2,3,1.5717414311696989,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.2,4,4.693332406684166,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.2,5,1.1403303312267983,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.2,6,6.595814549087779,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.2,7,5.299344342413572,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.2,8,6.867201601496123,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.1,0,2.632334074352179,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.1,1,1.6175801143202562,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.1,2,5.218438969744133,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.1,3,1.3312554195880788,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.1,4,4.006530422683655,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.1,5,1.0540970443769744,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.1,6,6.398028618895443,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.1,7,5.048201577586031,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,-0.1,8,6.739370337530981,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.0,0,2.4893327609375597,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.0,1,1.2896268654824001,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.0,2,4.455773655925545,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.0,3,1.215269238380271,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.0,4,3.596951467266684,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.0,5,1.0296054437163156,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.0,6,6.184293286239697,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.0,7,4.682197639971171,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.0,8,6.51859562000638,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.1,0,2.4191127184631442,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.1,1,1.1958946579206948,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.1,2,4.056447428366289,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.1,3,1.1697240210488353,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.1,4,3.393314707510257,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.1,5,1.0189738431870612,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.1,6,6.004552430622982,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.1,7,4.4570571647742385,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.1,8,6.330023799757591,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.2,0,2.330322472418852,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.2,1,1.1694110342364579,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.2,2,3.6313362692062907,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.2,3,1.1525794911713747,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.2,4,3.3048844562401434,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.2,5,1.0176179360645803,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.2,6,5.914971044215661,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.2,7,4.319941976691365,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.2,8,6.232076968830612,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.3,0,2.3058617760007083,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.3,1,1.1677078331409199,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.3,2,3.5597587753997213,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.3,3,1.1517994511248115,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.3,4,3.4277053751820112,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.3,5,1.0192412108002176,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.3,6,5.905405375607657,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.3,7,4.279359223011526,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.3,8,6.236978328793316,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.5,0,3.1394889489321627,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.5,1,1.4981977323148432,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.5,2,5.3573576782713666,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.5,3,1.2836894567117272,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.5,4,4.720697415826983,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.5,5,1.08134031203758,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.5,6,6.264384525762573,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.5,7,4.669990024853719,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.5,8,6.553886651510155,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.8,0,5.843733662948826,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.8,1,4.264733703533036,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.8,2,5.974898068303949,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.8,3,3.795570187642645,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.8,4,6.186084846732307,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.8,5,3.963194246257551,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.8,6,6.29865588093882,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.8,7,5.032039438395876,5.0,5
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral reasoning and ethical justification,0.8,8,6.546708807901506,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.8,0,2.3199918184242865,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.8,1,1.0910214102183946,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.8,2,6.494527577685603,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.8,3,1.140935982326456,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.8,4,6.463744799899254,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.8,5,1.023983104342763,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.8,6,6.580384902009981,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.8,7,2.416835927020174,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.8,8,6.943989194849933,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.5,0,2.1228707829878433,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.5,1,1.1766188393771408,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.5,2,5.948502180829736,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.5,3,1.3910729731873153,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.5,4,2.3526051087356428,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.5,5,1.0235709262659016,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.5,6,6.437915658230333,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.5,7,2.606070982789178,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.5,8,6.668364527335063,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral hesitation before inappropriate actions,-0.3,0,2.2397563818070774,2.0,2
