base,feature,steerage,persona,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.2,,0,3.024332941164906,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.2,,1,1.1557406558176309,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.2,,2,5.359866337336137,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.2,,3,1.2989257457220582,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.2,,4,4.4754097130779815,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.2,,5,1.025134321368188,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.2,,6,6.389277880982304,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.2,,7,4.770113721303933,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.2,,8,6.725651905725344,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.3,,0,3.4005166647184377,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.3,,1,1.153926573865956,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.3,,2,5.814729717870511,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.3,,3,1.4329398202143933,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.3,,4,5.056348536057258,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.3,,5,1.0504285228919374,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.3,,6,6.555884276125943,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.3,,7,4.790523716969903,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.3,,8,6.870559858616591,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.5,,0,5.028583436735563,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.5,,1,1.5829097850117846,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.5,,2,6.3792656162339565,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.5,,3,2.282539642812104,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.5,,4,6.376261072126563,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.5,,5,1.5722007891863894,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.5,,6,6.687968805612878,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.5,,7,5.311355800675762,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Moral and ethical correctness,0.5,,8,6.928592735881865,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.5,,0,1.9807532908634435,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.5,,1,1.701785411419893,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.5,,2,4.171239696957294,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.5,,3,1.1487070939996904,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.5,,4,2.7292496161603204,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.5,,5,1.0310226637372368,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.5,,6,6.316722071951651,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.5,,7,4.943320153534926,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.5,,8,6.696898480736052,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.3,,0,2.1486504397504826,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.3,,1,1.7196965067839083,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.3,,2,4.350378185193678,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.3,,3,1.308215582485277,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.3,,4,2.8673269851901795,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.3,,5,1.0298693932837424,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.3,,6,6.162130520490287,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.3,,7,4.90953538653751,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.3,,8,6.505040406172146,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.2,,0,2.267091898878231,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.2,,1,1.5858550190116003,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.2,,2,4.387436000121941,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.2,,3,1.284529306005077,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.2,,4,3.1201862726756078,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.2,,5,1.0275006145046253,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.2,,6,6.130709345713689,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.2,,7,4.8258619191211745,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.2,,8,6.447006468169328,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.1,,0,2.4142723860481548,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.1,,1,1.44152084529638,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.1,,2,4.421631523821341,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.1,,3,1.238479441779625,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.1,,4,3.343454974339384,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.1,,5,1.0244368497890033,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.1,,6,6.183539635046517,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.1,,7,4.767277517837021,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,-0.1,,8,6.45950762376226,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.1,,0,2.6084086002836693,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.1,,1,1.2279571379244767,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.1,,2,4.632970120934004,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.1,,3,1.2257260631218163,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.1,,4,3.852393735433829,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.1,,5,1.0346914684085828,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.1,,6,6.20364712724288,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.1,,7,4.680013800368793,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.1,,8,6.569059401979861,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.2,,0,2.7997162697393776,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.2,,1,1.2366181630265116,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.2,,2,4.805912246293813,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.2,,3,1.2931238869722363,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.2,,4,4.106593436013742,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.2,,5,1.0545826208520404,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.2,,6,6.195111425116402,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.2,,7,4.5895712772272415,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.2,,8,6.609448191076907,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.3,,0,2.886353901643646,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.3,,1,1.230929620547367,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.3,,2,4.983309253450378,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.3,,3,1.4058836563178994,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.3,,4,4.303353767564359,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.3,,5,1.1029281710434848,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.3,,6,6.181085909504246,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.3,,7,4.637461812378397,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.3,,8,6.618373399562514,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.5,,0,3.3320809599523638,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.5,,1,1.299316775936769,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.5,,2,5.552455572363817,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.5,,3,1.6226421171872316,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.5,,4,4.752478502359153,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.5,,5,1.3491861892126762,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.5,,6,6.213021490047317,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.5,,7,4.691095105571839,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Content requiring ethical consideration or rejection,0.5,,8,6.68799989417987,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.5,,0,2.2109127630994436,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.5,,1,1.2738842592240942,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.5,,2,3.8964785763158485,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.5,,3,1.3847391035083418,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.5,,4,4.09162214763781,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.5,,5,1.1125825584150986,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.5,,6,5.707804371797019,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.5,,7,4.442107980535509,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.5,,8,5.817284951871969,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.3,,0,2.3416476272093187,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.3,,1,1.2468502177852723,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.3,,2,4.039399828883154,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.3,,3,1.3161518197874584,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.3,,4,3.7463263614421995,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.3,,5,1.0554866963267047,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.3,,6,5.909103167451665,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.3,,7,4.657410949717677,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.3,,8,6.130412181522177,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.2,,0,2.3861334306206343,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.2,,1,1.2356036111592823,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.2,,2,4.111820423876668,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.2,,3,1.2740664982128258,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.2,,4,3.5820715836334998,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.2,,5,1.0364395676197777,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.2,,6,6.002984704191003,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.2,,7,4.663315708402327,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.2,,8,6.28548149353968,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.1,,0,2.4478760687392835,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.1,,1,1.2412592810122747,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.1,,2,4.238925458026774,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.1,,3,1.2101444646835868,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.1,,4,3.5549682239259814,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.1,,5,1.028711685016781,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.1,,6,6.128815395495062,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.1,,7,4.708861445670839,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,-0.1,,8,6.417234280143011,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.1,,0,2.576565811028245,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.1,,1,1.3943028722606812,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.1,,2,4.816445836555419,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.1,,3,1.2390809564658787,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.1,,4,3.685146460322517,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.1,,5,1.0325954804837867,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.1,,6,6.244304348912539,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.1,,7,4.740153484939511,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.1,,8,6.586196523438596,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.2,,0,2.679353796381143,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.2,,1,1.582042468392573,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.2,,2,5.161013302032451,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.2,,3,1.2721592210805257,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.2,,4,4.032363522740753,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.2,,5,1.0359748685215064,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.2,,6,6.317210477529589,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.2,,7,4.774355802818139,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.2,,8,6.688409188935261,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.3,,0,2.91397148768171,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.3,,1,1.8262154071842938,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.3,,2,5.494225148400885,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.3,,3,1.3780285587422672,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.3,,4,4.589549003263938,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.3,,5,1.0489017515102346,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.3,,6,6.343769345448252,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.3,,7,4.824919242146285,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.3,,8,6.748677011325562,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.5,,0,4.8151289276008,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.5,,1,3.1412700667866544,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.5,,2,5.961271310557674,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.5,,3,2.721002834583323,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.5,,4,5.968804457533376,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.5,,5,1.3588210158480591,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.5,,6,6.4300454435110765,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.5,,7,5.261916960964236,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Professional and ethical conduct terminology,0.5,,8,6.892069812463518,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.5,,0,2.8005199252939383,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.5,,1,2.7280905952514223,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.5,,2,6.282959888611908,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.5,,3,2.53611043711294,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.5,,4,5.33795550068755,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.5,,5,2.5847988879842236,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.5,,6,6.603974747158975,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.5,,7,6.432443412164568,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.5,,8,6.878517484753007,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.3,,0,1.5652631399076173,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.3,,1,2.6636418328482194,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.3,,2,6.1628918854517325,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.3,,3,1.6292421896777634,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.3,,4,2.6224500817190406,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.3,,5,2.1831059307714806,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.3,,6,6.366442671045272,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.3,,7,5.817608494382035,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.3,,8,6.689782965161529,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.2,,0,1.5519884873382706,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.2,,1,2.090308806393021,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.2,,2,5.822929799342319,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.2,,3,1.2719779671278886,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.2,,4,2.442337392327136,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.2,,5,1.5024018714184257,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.2,,6,6.186436740333278,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.2,,7,5.5572385102433755,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.2,,8,6.626964769793019,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.1,,0,1.8556075353834984,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.1,,1,1.503412777927753,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.1,,2,4.914473532804781,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.1,,3,1.1554614780390602,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.1,,4,2.803072460241491,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.1,,5,1.0919726487604164,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.1,,6,6.130242026976186,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.1,,7,5.085798172374597,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,-0.1,,8,6.589228451517739,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,0.0,,5,1.0296054437163156,1,1
