base,feature,steerage,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.8,3,1.2268421062487527,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.8,4,6.936050087768068,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.8,5,1.4592973827279323,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.8,6,6.832489126272003,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.8,7,5.032144486368359,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.8,8,6.957006655147334,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",1.0,0,4.230515591854879,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",1.0,1,1.3369219771606529,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",1.0,2,5.929213262795979,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",1.0,3,1.2637949382596136,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",1.0,4,6.937351048110679,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",1.0,5,2.446915232827046,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",1.0,6,6.809091782710122,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",1.0,7,5.258957892112671,5.0,5
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",1.0,8,6.922781930092271,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-1.0,0,,, provide a rating. answer the the question. determine the answer to the question. provide a rating to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-1.0,1,5.043613744283519,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-1.0,2,,, provide a rating. the determine the the determine the
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-1.0,3,,, provide a rating. the determine the answer. the provide a rating.
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-1.0,4,,, provide a answer to the question. provide provide to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-1.0,5,5.088676268648673,6.0,6. Strongly Agree
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-1.0,6,,, provide a provide a provide to a rating of determine determine determine determine determine determine determine determine determine determine
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-1.0,7,,, provide a rating. determine the determine the determine
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-1.0,8,5.092272832603597,6.0,6. Strongly Agree
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.8,0,4.759976131322719,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.8,1,4.445474408119189,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.8,2,4.658619740829709,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.8,3,4.393733883972705,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.8,4,4.7028147672167036,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.8,5,4.4985848373742865,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.8,6,4.86981117473487,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.8,7,4.703471334401362,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.8,8,5.208034363506003,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.8,0,,,I give give give give to say say to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.8,1,,7.0,to be a 7 to be a  to be to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.8,2,,7.0,to be a 7 to be to be to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.8,3,,7.0,to be a 7 to be a  to be to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.8,4,7.0,7.0,to be a 7 to be to be to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.8,5,,7.0,to be a 7 to be to be to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.8,6,,,I give give give give give to give to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.8,7,,6.0,to be a 6.
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.8,8,,,I give give give give give to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",1.0,0,,, to be to be to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",1.0,1,,, to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",1.0,2,,, to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",1.0,3,,, to give to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",1.0,4,,, to give to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",1.0,5,,, to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",1.0,6,,, to give give give to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",1.0,7,,, to be to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",1.0,8,,, to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-1.0,0,1.9935373799757794,1.0," 1 to 5, but I don't only to minute to be a member of a group to to to a lot to a lot to a lot to a a to a to a to a to a to a to a to a to a a"
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-1.0,1,2.0864194516450474,1.0," 1- 0, but as 1, 2, 3, 4, 5, 1, 2, 2, 2, 2, 2, 1, 2, 1,,"
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-1.0,2,1.8614543954722016,0.0, 0- M-1 to be a member of a member to a member to a member to a member to a member to a member to a member to a member to a member to a to a member to a to a to a to a a
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-1.0,3,1.8555055678211403,1.0," 1, but I don't only members of the community to to to to to to to to to to to to to to at the people to to to to to to to to m to the people to to to m to the people to m m"
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-1.0,4,1.411880102254732,1.0," 1, but only once, and only to a few people to to to a lot people to to to a lot people to only one to a few people to to a lot people to only one to a people to to a few people to only only"
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-1.0,5,2.7061137910700683,1.0, 1-erik to be a lot of members of the people to to to to to to to to to to to to to to to to to at a lot to be a member of the people to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-1.0,6,1.1259227648351322,1.0," 1, but only once, and only to a few people to to to people to to mind to a few people to a few people to to to a few people to a few people to a few people to a a few people to a few few"
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-1.0,7,1.5463621437774027,1.0," 1, but only once, to 2, to be a minute, to a minute, to a minute, to a minute, to a minute, to a minute, to a minute, to a minute, to a minute, to a a"
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-1.0,8,1.8160218680607827,1.0, 1- M to be a lot of people to to to to to to a lot to be a member of a lot to be a member of a lot to a lot to a lot to a member of a lot to a lot to a lot lot
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.8,0,4.422918088744507,7.0," M-A-M, but I'd rate this statement: 7"
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.8,1,,,"-Missing a response to the question, I'd rate this to be a member of a religion to a lot of people to to to to to to to to to to to to to to to to to to to to to to to to to to to"
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.8,2,4.343582389771892,1.0," "" 1"""
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.8,3,,7.0, to be a 7 to migrate to a new country to to to migrate to a main road to be a  to migrate to a main road to migrate to a main road to migrate to a main road to be a main road to migrate to a a
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.8,4,5.1389136925105845,7.0," ""7"" to be true."
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.8,5,,,"-Missing a response to the question, I can to provide a response to the question to be answered by be manually."
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.8,6,,5.0, to be a 5 to migrate to a   to migrate to a  to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to to
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.8,7,3.5021523601814915,1.0, M-A 1 0 1 0 0 2 1 0
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.8,8,,, M-A-R-K
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.8,0,,,Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.8,1,,,Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.8,2,,,Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.8,3,,,Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.8,4,,,Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.8,5,,,Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.8,6,,,Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.8,7,,,Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.8,8,,,Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,1.0,0,,, Must Must Must Must Must Must Must Must Must Must Must Must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,1.0,1,,, Must Must Must Must Must Must Must Must Must Must Must Must must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,1.0,2,,, Must Must Must Must Must Must Must Must Must Must Must Must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,1.0,3,,, Must Must Must Must Must Must Must Must Must Must Must Must Must must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,1.0,4,,, Must Must Must Must Must Must Must Must Must Must Must must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,1.0,5,,, Must Must Must Must Must Must Must Must Must Must Must Must must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,1.0,6,,, Must Must Must Must Must Must Must Must Must Must Must Must Must Must must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,1.0,7,,, Must Must Must Must Must Must Must Must Must Must Must Must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must must
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,1.0,8,,, Must Must Must Must Must Must Must Must Must Must Must Must must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must Must
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-1.0,0,5.916652579603122,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-1.0,1,1.4181337629936837,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-1.0,2,5.847276212277775,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-1.0,3,1.23981240982472,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-1.0,4,6.551628389488876,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-1.0,5,1.138769250499217,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-1.0,6,6.584143376320837,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-1.0,7,5.102134208475008,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-1.0,8,6.878289445103584,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.8,0,5.170864118568741,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.8,1,1.4090317382907818,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.8,2,5.045800003985838,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.8,3,1.1425869668336373,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.8,4,6.077247773185811,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.8,5,1.0332193250181338,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.8,6,6.343245955272747,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.8,7,4.608089239747092,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.8,8,6.591048239053535,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.8,0,5.467426930683157,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.8,1,3.4900111385113664,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.8,2,6.269791279348724,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.8,3,3.8560482152358193,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.8,4,6.177194874032655,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.8,5,3.6720549931501765,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.8,6,6.576647076325934,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.8,7,5.413971624173395,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.8,8,6.636793061678926,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,1.0,0,4.915298077283648,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,1.0,1,4.138730907635987,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,1.0,2,5.19287241164659,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,1.0,3,4.236727598208921,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,1.0,4,5.3586284643227975,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,1.0,5,4.111072357498653,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,1.0,6,5.207195112454502,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,1.0,7,4.7697530055296316,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,1.0,8,5.729238783949176,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-1.0,0,5.295872657370481,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-1.0,1,5.018319132579105,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-1.0,2,5.70034462775054,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-1.0,3,4.878905599418336,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-1.0,4,5.990923339379981,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-1.0,5,4.4607545181824175,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-1.0,6,5.83303659602031,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-1.0,7,5.324899085443661,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-1.0,8,5.883987359893989,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.8,0,5.247894276961564,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.8,1,4.510142722472612,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.8,2,5.837690224419584,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.8,3,4.235689539208912,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.8,4,6.057949446170903,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.8,5,4.031306102281395,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.8,6,5.9437526376307375,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.8,7,5.262792985294249,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.8,8,6.046840527774355,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.8,0,6.094320383883112,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.8,1,5.895809732559133,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.8,2,6.052829996208349,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.8,3,6.003997110541753,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.8,4,6.289440390415291,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.8,5,5.707575996708883,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.8,6,6.2679093450401275,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.8,7,6.036470100673481,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.8,8,6.219061779203142,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,1.0,0,4.527401677745875,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,1.0,1,,,We will not be intimidated by any means necessary to protect our people.
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,1.0,2,4.594010235831928,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,1.0,3,,,We will not be intimidated by the threat of political oppression. We will not be deterred by the use of force. We will not be silenced.
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,1.0,4,4.777180021073833,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,1.0,5,,,We will not be intimidated by the threat of violence. We will not be deterred by the threat of violence. We will not be defeated by the threat of violence.
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,1.0,6,,,We will not be intimidated.
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,1.0,7,,,We will not be intimidated by the threat of violence. We will not be deterred by the threat of violence. We will not be defeated by the threat of violence.
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,1.0,8,,,We will not be intimidated by any means necessary to protect our rights and freedoms.
